id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
134,Casas Pré-Fabricadas Nordeste,,,Brazil,BRA,Ceará,,,,,,,,
135,Construtora Modular de Fortaleza,,,Brazil,BRA,Ceará,,,,,,,,
136,Casa Modular Goiás,,,Brazil,BRA,Goiás,,,,,,,,
137,Pré-Fabricados Goiás,,,Brazil,BRA,Goiás,,,,,,,,
138,Modular Homes Brasil,,,Brazil,BRA,Goiás,,,,,,,,
139,Construtora Pré-Moldados Goiás,,,Brazil,BRA,Goiás,,,,,,,,
140,Indústria de Casas Pré-Fabricadas,,,Brazil,BRA,Goiás,,,,,,,,
141,Goiás Casas Modulares,,,Brazil,BRA,Goiás,,,,,,,,
142,Painéis Pré-Fabricados Goiás,,,Brazil,BRA,Goiás,,,,,,,,
143,Kit Homes Goiás,,,Brazil,BRA,Goiás,,,,,,,,
144,Construções Modulares e Pré-Fabricadas,,,Brazil,BRA,Goiás,,,,,,,,
145,Casas Industrializadas Goiás,,,Brazil,BRA,Goiás,,,,,,,,
146,Construtora Casas Pré-Fabricadas,,,Brazil,BRA,Goiás,,,,,,,,
147,Empreendimentos Pré-Moldados,,,Brazil,BRA,Goiás,,,,,,,,
148,Fábrica de Casas Modulares,,,Brazil,BRA,Goiás,,,,,,,,
149,Goiás Prefab Homes,,,Brazil,BRA,Goiás,,,,,,,,
150,Construções Pré-Fabricadas Goiás,,,Brazil,BRA,Goiás,,,,,,,,
151,Casa Modular MS,Casa Modular Mato Grosso do Sul Ltda.,"Rua Exemplo, 123, Campo Grande, Mato Grosso do Sul, 79000-000, Brasil",Brazil,BRA,Mato Grosso do Sul,https://www.casamodularms.com.br,,5.0,50.0,150.0,steel,150000.0,3000.0
152,Modular Construções,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
153,Casas Pré-Fabricadas MS,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
154,Construtora Modular,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
155,Fabricante de Casas MS,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
156,Kit Casas Mato Grosso do Sul,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
157,Construções Pré-Moldadas MS,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
158,Painelize MS,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
159,Casas Industrializadas MS,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
160,Construtora de Casas Modulares MS,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
161,MS Kit Homes,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
162,Casas Rápidas MS,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
163,Prefab Homes Mato Grosso do Sul,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
164,Construtora Pré-Fabricada MS,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
165,Habitações Modulares MS,,,Brazil,BRA,Mato Grosso do Sul,,,,,,,,
166,Casas Paraná,,"Rua da Indústria, 348 - Boqueirão, Curitiba, Paraná, 81750-000, Brasil",Brazil,BRA,Paraná,https://www.casasparana.com.br,,5.0,45.0,120.0,wood,85000.0,2000.0
167,Concreta Casas Pré-Fabricadas,,,Brazil,BRA,Paraná,,,,,,,,
168,Casa Fácil Pré-Fabricadas,,,Brazil,BRA,Paraná,,,,,,,,
169,Modular Home Paraná,,,Brazil,BRA,Paraná,,,,,,,,
170,Construtora Triângulo,,,Brazil,BRA,Paraná,,,,,,,,
171,Vale Verde Casas Pré-Moldadas,,,Brazil,BRA,Paraná,,,,,,,,
172,Casas Brasília Pré-Fabricadas,,"Rua Doutor Muricy, 123, Curitiba, Paraná, 80020-040, Brasil",Brazil,BRA,Paraná,https://www.casasbrasilia.com.br,,,,,,,
173,Madeira & Madeira Construções,Madeira & Madeira Construções Ltda.,"Rua Exemplo, 123, Curitiba, Paraná, 80000-000, Brasil",Brazil,BRA,Paraná,https://www.madeiraemadeira.com.br,,5.0,45.0,150.0,wood,120000.0,3000.0
174,Casa Prática Pré-Fabricadas,,,Brazil,BRA,Paraná,,,,,,,,
175,Construtora Casa Nova,,,Brazil,BRA,Paraná,,,,,,,,
176,Madepar Pré-Fabricados,,,Brazil,BRA,Paraná,,,,,,,,
177,Casas Brasil Pré-Fabricadas,Casas Brasil Pré-Fabricadas Ltda.,"Rua Exemplo, 123, Curitiba, Paraná, 80000-000, Brasil",Brazil,BRA,Paraná,https://www.casasbrasilprefabricadas.com.br,,,,,wood,,
178,Casas Curitiba Pré-Moldadas,,,Brazil,BRA,Paraná,,,,,,,,
179,Ecologic Houses,Ecologic Houses Indústria de Casas Pré-Fabricadas Ltda.,"Rua João Negrão, 123, Curitiba, Paraná, 80010-200, Brasil",Brazil,BRA,Paraná,https://www.ecologichouses.com.br,,8.0,45.0,200.0,wood,120000.0,3000.0
180,Requinte Pré-Fabricados,,,Brazil,BRA,Paraná,,,,,,,,
181,Casa Pronta Pernambuco,,,Brazil,BRA,Pernambuco,,,,,,,,
182,Modular Homes Nordeste,,,Brazil,BRA,Pernambuco,,,,,,,,
183,Casas Pré-Fabricadas do Recife,,,Brazil,BRA,Pernambuco,,,,,,,,
184,Construtora Modular Pernambuco,,,Brazil,BRA,Pernambuco,,,,,,,,
185,Fábrica de Casas Pré-Moldadas PE,,,Brazil,BRA,Pernambuco,,,,,,,,
186,Kit Homes Pernambuco,,,Brazil,BRA,Pernambuco,,,,,,,,
187,Painelize Construções,,,Brazil,BRA,Pernambuco,,,,,,,,
188,Construtora Industrializada Recife,,,Brazil,BRA,Pernambuco,,,,,,,,
189,Casas Rápidas Pernambuco,,,Brazil,BRA,Pernambuco,,,,,,,,
190,Pré-Moldados do Nordeste,,,Brazil,BRA,Pernambuco,,,,,,,,
191,Casas Modulares Recife,,,Brazil,BRA,Pernambuco,,,,,,,,
192,Construções Pré-Fabricadas PE,,,Brazil,BRA,Pernambuco,,,,,,,,
193,Casas Industrializadas PE,,,Brazil,BRA,Pernambuco,,,,,,,,
194,Modular Building Pernambuco,,,Brazil,BRA,Pernambuco,,,,,,,,
195,Construtora Pré-Fabricada Recife,,,Brazil,BRA,Pernambuco,,,,,,,,
196,Casas Paraná,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
197,Casas Brasil,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
198,Modular RJ,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
199,Construtora São Geraldo,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
200,Casa Modular Brasil,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
201,EcoModular,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
202,Construtora Moderna,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
203,Prefabricados RJ,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
204,Inova Casas,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
205,Casas Pré-Moldadas RJ,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
206,Residencial Modular,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
207,Construtora PreFab,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
208,Casa Pronta Modular,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
209,Construtora Panelize,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
210,KitHome Brasil,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
211,Casa Pronta RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
212,Modular Construções,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
213,Casas Pré-Fabricadas Natal,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
214,Construtora Modular Nordeste,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
215,RN Casas Pré-Moldadas,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
216,Nordeste Pré-Fabricados,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
217,Construções Rápidas RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
218,Casas Modulares Potiguar,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
219,Industria de Casas Pré-Fabricadas,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
220,Construtora de Casas Industrializadas,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
221,Painéis Pré-Moldados RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
222,Fábrica de Casas Modulares RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
223,Construtora Potiguar de Pré-Moldados,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
224,Casas de Kit RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
225,Construções Modulares do Nordeste,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
226,Construtora Casas Paraná,Construtora Casas Paraná Ltda.,"Rua Marechal Deodoro, 123, Porto Alegre, RS, 90010-300, Brasil",Brazil,BRA,Rio Grande do Sul,https://www.casaparana.com.br,,15.0,45.0,200.0,wood,50000.0,1200.0
227,Casas Modulares RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
228,Casas Pré-Fabricadas Sul,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
229,Modular Homes RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
230,Casa Rápida,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
231,Pré-Fabricados Gaúchos,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
232,Casas Prontas RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
233,Constrular Pré-Fabricados,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
234,Kit Homes Gaúchos,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
235,Casas Industrializadas RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
236,Casa Modular Sul,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
237,Construções Pré-Fabricadas RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
238,Fábrica de Casas RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
239,Panelisas,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
240,Casa Rápida Sul,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
241,Casas Ecológicas RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
242,Eco Modular Homes,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
243,Casa Flex RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
244,Habitat Modular,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
245,Construções Sustentáveis RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
246,Modular Design RS,Modular Design RS Ltda,"Rua Exemplo, 123, Porto Alegre, RS, 90000-000, Brasil",Brazil,BRA,Rio Grande do Sul,https://www.modulardesignrs.com.br,,5.0,45.0,150.0,steel,150000.0,3500.0
247,Prefab Solutions RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
248,Casa Modular Ecológica,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
249,Conceito Modular,Conceito Modular Ltda.,"Rua dos Arquitetos, 123, Porto Alegre, RS, 90000-000, Brasil",Brazil,BRA,Rio Grande do Sul,https://www.conceitomodular.com.br,,5.0,40.0,120.0,steel,150000.0,2500.0
250,Casas Pré-Moldadas Innovar,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
251,Tecverde Engenharia,Tecverde Engenharia S.A.,"Rua Dr. Pedro Zimmermann, 10.000, Itoupava Central, Blumenau, SC, 89066-000, Brasil",Brazil,BRA,Santa Catarina,https://www.tecverde.com.br,,5.0,65.0,200.0,wood,150000.0,2500.0
252,Casas MM,Casas MM Indústria e Comércio de Casas Pré-Fabricadas Ltda.,"Rua dos Imigrantes, 1234, Joinville, Santa Catarina, 89201-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casasmmprefab.com.br,,5.0,45.0,120.0,wood,150000.0,3500.0
253,Casas Paraná,,,Brazil,BRA,Santa Catarina,,,,,,,,
254,Casa Nova Construções,,,Brazil,BRA,Santa Catarina,,,,,,,,
255,Construtora Zagonel,,,Brazil,BRA,Santa Catarina,,,,,,,,
256,LWS Empreendimentos,,,Brazil,BRA,Santa Catarina,,,,,,,,
257,Construtora Espaço Vital,,,Brazil,BRA,Santa Catarina,,,,,,,,
258,Casas Brasil,Casas Brasil Construções Eireli,"Rua São José, 123, Florianópolis, Santa Catarina, 88000-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casasbrasil.com.br,,5.0,50.0,200.0,wood,120000.0,2500.0
259,Casas Jung,Casas Jung Ltda.,"Rua Exemplo, 123, Florianópolis, Santa Catarina, 88000-000, Brasil",Brazil,BRA,Santa Catarina,https://casasjung.com.br,,5.0,50.0,200.0,wood,150000.0,3000.0
260,Casas Solaris,Casas Solaris Ltda.,"Rua Exemplo, 123, Florianópolis, Santa Catarina, 88000-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casassolaris.com.br,,5.0,50.0,200.0,wood,150000.0,3000.0
261,Casas Kehl,Casas Kehl Indústria e Comércio de Casas Pré-Fabricadas Ltda.,"Rod. SC-418, Km 0,5, 1400, Campo Alegre, Santa Catarina, 89294-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casaskel.com.br,,8.0,50.0,200.0,wood,70000.0,1500.0
262,Modularis Offsite Building,Modularis Offsite Building Ltda.,"Rua Desembargador Pedro Silva, 295, Florianópolis, Santa Catarina, 88020-630, Brasil",Brazil,BRA,Santa Catarina,https://www.modularis.com.br,,5.0,40.0,200.0,steel,150000.0,3500.0
263,Casas de Madeira Guindani,Casas de Madeira Guindani Ltda.,"Rodovia SC-283, KM 12, S/N, Chapecó, Santa Catarina, 89809-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casasdemadeiraguindani.com.br,,5.0,50.0,150.0,wood,50000.0,1500.0
264,Ecoplan Engenharia,,,Brazil,BRA,Santa Catarina,https://www.ecoplanengenharia.com.br,,,,,,,
265,Construtora Baggio,Construtora Baggio Ltda.,"Rua Iguaçu, 2820, Bairro Água Verde, Curitiba, Paraná, 80240-030, Brasil",Brazil,BRA,Santa Catarina,https://www.construtorabaggio.com.br,,,,,concrete,,
266,Construtora Kakimoto,,"Rua Vinte e Cinco de Julho, 1234, Joinville, Santa Catarina, 89201-100, Brasil",Brazil,BRA,Santa Catarina,https://www.construtorakakimoto.com.br,,,,,,,
267,Casas Araucária,,,Brazil,BRA,Santa Catarina,,,,,,,,
268,Casas do Vale,,,Brazil,BRA,Santa Catarina,,,,,,,,
269,Casas Catarinense,,,Brazil,BRA,Santa Catarina,,,,,,,,
270,Casas Roca,Casas Roca Construtora Ltda.,"Rua das Palmeiras, 123, Florianópolis, Santa Catarina, 88000-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casasroca.com.br,,5.0,50.0,200.0,wood,150000.0,3000.0
271,Casas e Cia,,,Brazil,BRA,Santa Catarina,,,,,,,,
272,Casas Pormade,Pormade Portas e Móveis Ltda.,"Rodovia BR 280, Km 52, União da Vitória, SC, 89230-000, Brasil",Brazil,BRA,Santa Catarina,https://casaspormade.com.br,,5.0,45.0,120.0,wood,150000.0,3500.0
