id,brand,head_office_legal_name,address,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
720,МодульСтрой,"ООО ""МодульСтрой""","ул. Примерная, д. 10, Санкт-Петербург, Ленинградская область, 190000, Russia",https://modulstroy.ru,,5,50.0,150.0,wood,1500000.0,30000.0
866,Блок Контейнер Воронеж,ИП Блок Контейнер Воронеж,"ул. Электросигнальная, 2а, Воронеж, Воронежская область, 394026, Россия",https://blok-konteyner-voronezh.ru,,5,15.0,90.0,steel,250000.0,20000.0
885,СборДом,ООО СборДом,"ул. Ленина, д. 10, г. Саратов, Саратовская обл., 410000, Россия",https://sbordom.ru,,5,50.0,200.0,wood,1500000.0,30000.0
999,ООО Блок-контейнер,Общество с ограниченной ответственностью Блок-контейнер,"ул. Советская, 10, Калининград, Калининградская область, 236000, Россия",https://block-container.ru,,5,30.0,120.0,steel,1500000.0,30000.0
1037,Блок-Контейнер Сервис,ООО Блок-Контейнер Сервис,"ул. Пушкина, д. 10, Великий Новгород, Новгородская область, 173000, Россия",https://block-container.ru,,5,20.0,60.0,steel,500000.0,30000.0
1132,Блок-контейнер Алтай,Блок-контейнер Алтай,"ул. Промышленная, 5, Барнаул, Алтайский край, 656922, Россия",https://block-container.ru,,5,18.0,60.0,steel,300000.0,25000.0
1150,ПанельСтрой,ООО ПанельСтрой,"ул. Примерная, д. 24, Москва, Московская область, 123456, Россия",https://www.panelstroy.ru,,10,50.0,200.0,concrete,1500000.0,30000.0
1151,СтройМодуль,ООО СтройМодуль,"ул. Лесная, д. 5, Москва, Московская область, 123456, Россия",https://www.stroymodule.ru,,10,50.0,150.0,wood,1500000.0,30000.0
1159,КонтейнерСтрой,ООО КонтейнерСтрой,"ул. Примерная, д. 123, Москва, Россия, 101000",https://containerstroy.ru,,5,30.0,120.0,steel,1500000.0,50000.0
1181,Система Дом,"ООО ""Система Дом""","ул. Большая Морская, 32, Санкт-Петербург, Россия, 190000",https://sistema-dom.ru,,5,45.0,200.0,wood,1500000.0,35000.0
1197,СборДом,ООО СборДом,"ул. Примерная, д. 10, г. Москва, Московская область, 123456, Russia",https://sbordom.ru,,8,35.0,150.0,wood,1800000.0,40000.0
1203,ПанельКомплект,ООО ПанельКомплект,"ул. Промышленная, д. 10, г. Москва, Московская область, 143900, Россия",https://www.panelkomplekt.ru,,8,45.0,150.0,concrete,1500000.0,35000.0
1206,PanelStroy,OOO PanelStroy,"Prospekt Bolshevikov, 25, Saint Petersburg, Leningrad Oblast, 195000, Russia",https://panelstroy.ru,,8,60.0,200.0,concrete,1200000.0,35000.0
1208,StroyPanel,"ООО ""СтройПанель""","ул. Ленина, д. 15, Санкт-Петербург, Ленинградская область, 190000, Россия",https://stroy-panel.ru,,8,35.0,150.0,wood,1500000.0,35000.0
1250,СтройИнвест,ООО СтройИнвест,"ул. Ленина, д. 10, Новосибирск, Новосибирская область, 630000, Russia",https://stroiinvest.ru,,8,50.0,150.0,wood,2500000.0,30000.0
1357,Красноярский завод домостроений,"ООО ""Красноярский завод домостроений""","ул. Ленина 1, Красноярск, Красноярский край, 660000, Russia",https://kzd.ru,,15,50.0,200.0,wood,1500000.0,35000.0
1444,СборДом,ООО СборДом,"ул. Ленина, д. 10, г. Киров, Кировская область, 610000, Russia",https://sbordom.ru,,5,45.0,120.0,wood,1500000.0,35000.0
