id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
130,Construmodular BH,Construmodular Indústria e Comércio Ltda.,"Rua dos Prefabricados, 123, Belo Horizonte, Minas Gerais, 31535-000, Brasil",Brazil,BRA,Minas Gerais,https://www.construmodularbh.com.br,,5,45.0,120.0,concrete,150000.0,2500.0
131,Prefab Minas,Prefab Minas Construções Ltda,"Rua dos Prefabricados, 123, Belo Horizonte, Minas Gerais, 30123-456, Brasil",Brazil,BRA,Minas Gerais,https://www.prefabminas.com.br,,8,45.0,150.0,wood,120000.0,2500.0
132,Casas Industrial MG,,,Brazil,BRA,Minas Gerais,,,,,,,,
133,Modular Construções Gerais,,,Brazil,BRA,Minas Gerais,,,,,,,,
134,Construtora Modular Verde,,,Brazil,BRA,Minas Gerais,https://www.construtoramodularverde.com.br,,,,,,,
135,Painéis Pré-Moldados MG,,,Brazil,BRA,Minas Gerais,,,,,,,,
136,Casa Modular Pará,,,Brazil,BRA,Pará,,,,,,,,
137,Residências Pré-Fabricadas Belém,,,Brazil,BRA,Pará,,,,,,,,
138,Construtora Modular Amazon,,,Brazil,BRA,Pará,,,,,,,,
139,Eco Casas Pré-Moldadas,,,Brazil,BRA,Pará,,,,,,,,
140,Habitat Modular Pará,,,Brazil,BRA,Pará,,,,,,,,
141,Casas Industrializadas Norte,Casas Industrializadas Norte Ltda.,"Rua Example, 123, Belém, Pará, 66000-000, Brasil",Brazil,BRA,Pará,https://www.casasindustrializadasnorte.com.br,,5,50.0,150.0,concrete,150000.0,3000.0
142,Modular Home Belém,,,Brazil,BRA,Pará,,,,,,,,
143,Construmod Pará,,,Brazil,BRA,Pará,,,,,,,,
144,Pará Prefab Homes,,,Brazil,BRA,Pará,,,,,,,,
145,Construtora Modular Oriente,,,Brazil,BRA,Pará,,,,,,,,
146,Fabricante de Casas Modulares Pará,,,Brazil,BRA,Pará,,,,,,,,
147,Casas Pré-Fabricadas Santarém,,,Brazil,BRA,Pará,,,,,,,,
148,Modulares da Amazônia,,,Brazil,BRA,Pará,,,,,,,,
149,Painéis Pré-Moldados Pará,,,Brazil,BRA,Pará,,,,,,,,
150,Fábrica de Casas Belém,,,Brazil,BRA,Pará,,,,,,,,
151,Casas Paraná,,,Brazil,BRA,Paraná,https://casasparana.com.br,,,,,,,
152,Construtora Modular PR,,,Brazil,BRA,Paraná,,,,,,,,
153,Prefab Solutions Brasil,Prefab Solutions Brasil Ltda.,"Rua Marechal Deodoro 1234, Curitiba, Paraná, 80010-010, Brasil",Brazil,BRA,Paraná,https://www.prefabsolutionsbrasil.com,,10,45.0,250.0,steel,150000.0,3000.0
154,CASA Modular,,,Brazil,BRA,Paraná,,,,,,,,
155,Modular Homes Paraná,,,Brazil,BRA,Paraná,,,,,,,,
156,Construtora Pré-Fabricada Curitiba,,,Brazil,BRA,Paraná,,,,,,,,
157,TecnoCasa PR,,,Brazil,BRA,Paraná,,,,,,,,
158,Casas Pré-Moldadas Paraná,,,Brazil,BRA,Paraná,,,,,,,,
159,Modular Construtora Paraná,,,Brazil,BRA,Paraná,,,,,,,,
160,Industrialized Homes PR,,,Brazil,BRA,Paraná,,,,,,,,
161,Kit Casa Paraná,,,Brazil,BRA,Paraná,,,,,,,,
162,PainelCasa Paraná,,,Brazil,BRA,Paraná,,,,,,,,
163,Fábrica de Casas Paraná,,,Brazil,BRA,Paraná,,,,,,,,
164,Construcasa Modular,,,Brazil,BRA,Paraná,,,,,,,,
165,Residências Pré-Fabricadas Paraná,,,Brazil,BRA,Paraná,,,,,,,,
166,Casas Modulares Sul,,,Brazil,BRA,Paraná,,,,,,,,
167,PR Modular Homes,,,Brazil,BRA,Paraná,,,,,,,,
168,EcoHouse Modular,,,Brazil,BRA,Paraná,,,,,,,,
169,CasaFlex Paraná,,,Brazil,BRA,Paraná,,,,,,,,
170,Construtora Modular Sul,,,Brazil,BRA,Paraná,,,,,,,,
171,Paraná Modular Constructions,,,Brazil,BRA,Paraná,,,,,,,,
172,ModularTech PR,,,Brazil,BRA,Paraná,,,,,,,,
173,Casas Rápidas Paraná,,,Brazil,BRA,Paraná,,,,,,,,
174,Prefab Construtora Paraná,,,Brazil,BRA,Paraná,,,,,,,,
175,Construtora Pré-Fabricada Sul,,,Brazil,BRA,Paraná,,,,,,,,
176,Habitat Modular Paraná,,,Brazil,BRA,Paraná,,,,,,,,
177,Paraná Modular Design,Paraná Modular Design Ltda,"Rua Exemplo, 123, Curitiba, Paraná, 80000-000, Brasil",Brazil,BRA,Paraná,https://www.paranamodulardesign.com,,5,45.0,150.0,wood,150000.0,2500.0
178,Estrutura Pré-Fabricada PR,,,Brazil,BRA,Paraná,,,,,,,,
179,Vila Modular Paraná,,,Brazil,BRA,Paraná,,,,,,,,
180,Construções Modulares Curitiba,,,Brazil,BRA,Paraná,,,,,,,,
181,Modularmente Paraná,,,Brazil,BRA,Paraná,,,,,,,,
182,Inova Casas Pré-Fabricadas,,,Brazil,BRA,Paraná,,,,,,,,
183,Pré-Fab Construtora PR,,,Brazil,BRA,Paraná,,,,,,,,
184,Casa Modular Inova,,,Brazil,BRA,Paraná,,,,,,,,
185,Construtora Modular Paraná,,,Brazil,BRA,Paraná,,,,,,,,
186,Casa Pronta,Casa Pronta Construções Ltda.,"Rua dos Exemplos, 123, Recife, Pernambuco, 50000-000, Brasil",Brazil,BRA,Pernambuco,https://www.casapronta.com.br,,5,45.0,120.0,concrete,150000.0,3000.0
187,Módulo Engenharia,Módulo Engenharia Ltda.,"Rua dos Prefeitos, 123, Recife, Pernambuco, 50000-000, Brasil",Brazil,BRA,Pernambuco,https://www.moduloengenharia.com.br,,5,50.0,200.0,concrete,150000.0,3000.0
188,Concreta Pré-Moldados,,,Brazil,BRA,Pernambuco,,,,,,,,
189,Casa Modular Brasil,,"Rua Exemplo, 123, Recife, Pernambuco, 50000-000, Brasil",Brazil,BRA,Pernambuco,https://www.casamodularbrasil.com,,,,,,,
190,Construmódulos,,,Brazil,BRA,Pernambuco,,,,,,,,
191,Pernambuco Modular,,,Brazil,BRA,Pernambuco,,,,,,,,
192,Prefabricados Nordeste,,"Rua Exemplo, 123, Recife, Pernambuco, 50000-000, Brasil",Brazil,BRA,Pernambuco,https://www.prefabricadosnordeste.com.br,,,,,,,
193,Casas Pré-Fabricadas do Agreste,,,Brazil,BRA,Pernambuco,,,,,,,,
194,Construtora Pré-Moldados Recife,,,Brazil,BRA,Pernambuco,,,,,,,,
195,Eco Modular Pernambuco,,,Brazil,BRA,Pernambuco,,,,,,,,
196,Flex Modular,,,Brazil,BRA,Pernambuco,,,,,,,,
197,Construtora Modular Nordeste,,,Brazil,BRA,Pernambuco,,,,,,,,
198,Casa Fácil Pernambuco,,,Brazil,BRA,Pernambuco,,,,,,,,
199,Nordeste Casas Pré-Moldadas,,,Brazil,BRA,Pernambuco,,,,,,,,
200,Pernambucana de Pré-Moldados,,,Brazil,BRA,Pernambuco,,,,,,,,
201,Casas Bahia,Via Varejo S.A.,"Avenida República do Chile, 230, Rio de Janeiro, RJ, 20031-170, Brasil",Brazil,BRA,Rio de Janeiro,https://www.casasbahia.com.br/,,,,,,,
202,Modular Home RJ,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
203,Casas Paraná,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
204,Casa Modular Brasil,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
205,Construmodular,,"Rua do Mercado, 123, Rio de Janeiro, RJ, 20010-000, Brasil",Brazil,BRA,Rio de Janeiro,https://www.construmodular.com.br,,,,,concrete,,
206,Prática Modular,,,Brazil,BRA,Rio de Janeiro,https://www.praticamodular.com.br,,,,,,,
207,Green Modular Homes,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
208,Construtora MM,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
209,EcoModular,EcoModular Construções Sustentáveis Ltda.,"Av. das Américas, 5000, Barra da Tijuca, Rio de Janeiro, RJ, 22640-102, Brasil",Brazil,BRA,Rio de Janeiro,https://www.ecomodular.com.br,,5,45.0,150.0,composite,150000.0,3500.0
210,Casa Pronta RJ,Casa Pronta Construções Modulares Ltda,"Rua Exemplo, 123, Rio de Janeiro, RJ, 20000-000, Brasil",Brazil,BRA,Rio de Janeiro,https://www.casaprontarj.com.br,,5,50.0,200.0,concrete,150000.0,3500.0
211,Prefab Home Solutions,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
212,Construtora Modular,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
213,Casa PreFab,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
214,Rio Modular,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
215,Sustentável Modular,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
216,Casa X Modular,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
217,Habitat Modular,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
218,RJ Modular Homes,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
219,Viver Modular,Viver Modular Construtora Ltda.,"Rua Exemplo, 123, Rio de Janeiro, RJ, 20000-000, Brasil",Brazil,BRA,Rio de Janeiro,https://www.vivermodular.com.br,,5,50.0,200.0,steel,150000.0,3000.0
220,Innovar Modular,,,Brazil,BRA,Rio de Janeiro,,,,,,,,
221,Casa Modular RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
222,Construtora PreFab Natal,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
223,RN Casas Pré-Fabricadas,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
224,Modular Homes Nordeste,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
225,Prefabricados Potiguar,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
226,Casas Industriais RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
227,Kit Casas Natal,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
228,Construções Modulares RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
229,Casas Pré-Moldadas Mossoró,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
230,Painel Homes RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
231,Fábrica de Casas Potiguar,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
232,Modular Builders RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
233,Casas de Painel Natal,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
234,Residências Pré-Fabricadas RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
235,Construtores de Casas Modulares RN,,,Brazil,BRA,Rio Grande do Norte,,,,,,,,
236,Casas Paraná,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
237,Casa Pré-Fabricada RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
238,Modular Home Sul,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
239,Casas Prontas RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
240,Construtora Modular Gaúcha,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
241,EcoModular RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
242,Prefab Homes Gaúcho,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
243,Casa Modular Sul,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
244,RS Kit Homes,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
245,Painelize Sul,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
246,Viva Casa Modular,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
247,Casa Forte Pré-Moldados,Casa Forte Pré-Moldados Ltda.,"Rua João Goulart, 1234, Porto Alegre, RS, CEP 90000-000, Brasil",Brazil,BRA,Rio Grande do Sul,https://www.casafortepremoldados.com.br,,5,50.0,200.0,concrete,100000.0,2000.0
248,RS Pre-Fab,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
249,Green Modular RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
250,Casas Sustentáveis RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
251,Tiny Modular Homes RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
252,ADU Prefab RS,,,Brazil,BRA,Rio Grande do Sul,,,,,,,,
253,Casas Paraná,Casas Paraná Construtora e Incorporadora Ltda,"Rodovia BR-101, Km 211, Palhoça, Santa Catarina, 88132-001, Brasil",Brazil,BRA,Santa Catarina,https://www.casasparana.com.br,,8,30.0,200.0,wood,35000.0,1750.0
254,Casas Móveis Brasil,,,Brazil,BRA,Santa Catarina,,,,,,,,
255,Casa Prática,Casa Prática Construções Ltda.,"Rua Imaginária, 123, Florianópolis, Santa Catarina, 88000-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casapratica.com.br,,5,50.0,150.0,wood,120000.0,2400.0
256,Casas de Madeira Holzhausen,Casas de Madeira Holzhausen Ltda.,"Rua Exemplo, 123, Cidade Exemplo, SC, 88000-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casasholzhausen.com.br,,5,50.0,150.0,wood,100000.0,2000.0
257,Casas Bella,Casas Bella Indústria de Casas Pré-Fabricadas Ltda.,"Rua das Flores, 123, Florianópolis, Santa Catarina, 88000-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casasbella.com.br,,5,45.0,150.0,wood,120000.0,2500.0
258,Casas MM,Casas MM Ltda,"Rua José Deeke, 975, Blumenau, Santa Catarina, 89015-220, Brasil",Brazil,BRA,Santa Catarina,https://www.casasmmltda.com.br,,5,50.0,200.0,wood,150000.0,3000.0
259,Casa Pronta,Construtora Casa Pronta Ltda.,"Rua dos Construtores, 123, Florianópolis, Santa Catarina, 88000-000, Brasil",Brazil,BRA,Santa Catarina,https://www.casapronta.com.br,,5,50.0,150.0,wood,120000.0,2000.0
260,Casas Pré-fabricadas Arcol,Arcol Indústria e Comércio de Casas Pré-Fabricadas Ltda.,"Rua Gustavo Friedrich, 270, Itoupava Central, Blumenau, Santa Catarina, 89062-200, Brasil",Brazil,BRA,Santa Catarina,https://www.arcol.com.br,,10,45.0,150.0,wood,95000.0,2100.0
261,Madeireira Laranjeiras,,"Rua XV de Novembro, 1234, Laranjeiras, Santa Catarina, 89260-000, Brasil",Brazil,BRA,Santa Catarina,https://madeireiralaranjeiras.com.br,,,,,wood,,
262,Construtora Santana,,,Brazil,BRA,Santa Catarina,,,,,,,,
263,Madeira e Cia,,,Brazil,BRA,Santa Catarina,,,,,,,,
264,Prefabricar Construções,,,Brazil,BRA,Santa Catarina,,,,,,,,
265,Casas de Madeira Blumenau,,"Rua dos Engenheiros, 153, Blumenau, Santa Catarina, 89012-345, Brasil",Brazil,BRA,Santa Catarina,https://www.casasdemadeirablumenau.com.br,,5,50.0,200.0,wood,120000.0,2500.0
266,Casas Holzbau,Casas Holzbau Ltda.,"Rua dos Prefabricados, 123, Joinville, Santa Catarina, 89201-001, Brasil",Brazil,BRA,Santa Catarina,https://www.casasholzbau.com.br,,5,50.0,200.0,wood,150000.0,3000.0
267,Construtora Planalto,,,Brazil,BRA,Santa Catarina,,,,,,,,
268,Casas do Valle,Casas do Valle Indústria e Comércio de Casas Pré-Fabricadas Ltda.,"Rua Otto Renaux, 1250, Brusque, Santa Catarina, 88355-100, Brasil",Brazil,BRA,Santa Catarina,https://www.casasdovalle.com.br,,6,50.0,200.0,wood,150000.0,3000.0
