id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
43,Modular Home Builders,,,Canada,CAN,Alberta,,,,,,,,
44,Alberta Modular Homes,,,Canada,CAN,Alberta,,,,,,,,
45,Alberta Factory Built Homes,,,Canada,CAN,Alberta,https://albertafabricatedhomes.ca,,,,,,,
46,Northern Alberta Modular,,,Canada,CAN,Alberta,,,,,,,,
47,Alberta Homes Direct,Alberta Homes Direct Ltd.,"1234 Sample Street, Edmonton, Alberta, T5A 0A1, Canada",Canada,CAN,Alberta,https://www.albertahomesdirect.com,,15,92.9,232.3,wood,150000.0,1800.0
48,Canadian Modular Construction,,,Canada,CAN,Alberta,,,,,,,,
49,Modco Structures,,,Canada,CAN,Alberta,,,,,,,,
50,Alta-Fab Structures,Alta-Fab Structures Ltd.,"5210 54 Ave, Thorsby, AB T0C 2P0, Canada",Canada,CAN,Alberta,https://www.altafab.com,,5,37.16,111.48,steel,100000.0,1500.0
51,Shelter Modular,Shelter Modular Inc.,,Canada,CAN,Alberta,https://www.sheltermodular.com,,,,,,,
52,Brock Modular,Brock Modular Inc.,"260136 Wagon Wheel Crescent, Balzac, Alberta, T4A 0E2, Canada",Canada,CAN,Alberta,https://brockmodular.com,,,,,steel,,
53,Urban Timber,,,Canada,CAN,Alberta,https://www.urbantimber.ca,,,,,,,
54,Fort Modular,Fort Modular Inc.,,Canada,CAN,Alberta,https://www.fortmodular.com,,,,,,,
55,Alberta Modulars,,,Canada,CAN,Alberta,,,,,,,,
56,Bayshore Home Sales,Bayshore Home Sales Ltd.,"7424 50 Avenue, Red Deer, Alberta, T4P 1X7, Canada",Canada,CAN,Alberta,https://www.bayshorehomes.ca,,10,74.32,185.8,wood,150000.0,1500.0
57,Western Canadian Modular Homes,Western Canadian Modular Homes Ltd.,"1234 Modular Way, Calgary, Alberta, T1X 1Y1, Canada",Canada,CAN,Alberta,https://www.westerncanadianmodularhomes.com,,15,45.0,200.0,wood,120000.0,2000.0
58,Western Modular,,,Canada,CAN,Alberta,,,,,,,,
59,Guildcrest Homes,,,Canada,CAN,Alberta,https://guildcrest.com,,,,,wood,,
60,Modular Home Erectors,,,Canada,CAN,Alberta,,,,,,,,
61,Little Redstone Inc.,,,Canada,CAN,Alberta,,,,,,,,
62,Prairie Cedar Homes,Prairie Cedar Homes Ltd.,"123 Example Street, Edmonton, Alberta, T5A 0A1, Canada",Canada,CAN,Alberta,https://prairiecedarhomes.com,,5,74.32,185.8,wood,150000.0,2000.0
63,Constructive Solutions,,,Canada,CAN,Alberta,,,,,,,,
64,Miro Construction,Miro Construction Ltd.,"123 Example Street, Edmonton, Alberta, T5A 0A1, Canada",Canada,CAN,Alberta,https://www.miroconstruction.com,,5,92.9,185.8,wood,150000.0,2100.0
65,Maple Leaf Homes,,,Canada,CAN,Alberta,https://www.mapleleafhomes.ca,,,,,wood,,
66,Eagle Lake Professional Modular Homes,Eagle Lake Professional Modular Homes Inc.,"12345 Example Street, Calgary, Alberta, T1X 1X1, Canada",Canada,CAN,Alberta,https://www.eaglelakemodular.com,,12,55.74,204.38,wood,120000.0,2200.0
67,West Coast Homes,West Coast Homes Ltd.,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.westcoasthomes.ca,,10,46.45,185.8,wood,150000.0,2500.0
68,BC Timberframe,BC Timberframe Co.,"10176 McDonald Park Road, Sidney, British Columbia, V8L 5X5, Canada",Canada,CAN,British Columbia,https://www.bctimberframe.ca,,5,74.32,278.71,timber,250000.0,
69,BONE Structure,BONE Structure Inc.,"79 Rue Maurice, Laval, QC H7A 4A1, Canada",Canada,CAN,British Columbia,https://bonestructure.ca,,5,92.9,464.5,steel,250000.0,3000.0
70,Pacific Homes,Pacific Building Systems Ltd.,"1425 Cowichan Bay Road, Cobble Hill, British Columbia, V0R 1L3, Canada",Canada,CAN,British Columbia,https://pacific-homes.com,,15,92.9,464.5,wood,150000.0,2200.0
71,Freeport Industries,Freeport Industries Ltd.,"6875 Speedway Blvd, Penticton, BC, V2A 8X2, Canada",Canada,CAN,British Columbia,https://www.freeportindustries.ca,,10,55.74,167.23,wood,100000.0,2000.0
72,Metric Modular,Metric Modular Inc.,"9505 100 St, Fort St John, BC V1J 4N4, Canada",Canada,CAN,British Columbia,https://www.metricmodular.com,,5,46.45,223.9,wood,150000.0,2500.0
73,Karoleena,Karoleena Inc.,"400 - 725 Granville Street, Vancouver, BC, V7Y 1G5, Canada",Canada,CAN,British Columbia,https://www.karoleena.com,,5,92.9,278.7,wood,300000.0,3250.0
74,Fast + Epp,Fast + Epp,"200 - 750 West Pender Street, Vancouver, BC, V6C 2T7, Canada",Canada,CAN,British Columbia,https://www.fastepp.com,,,,,timber,,
75,Inhaus Development,Inhaus Development Ltd.,,Canada,CAN,British Columbia,http://www.inhausdevelopment.com,,,,,wood,,
76,Jenom Homes,,,Canada,CAN,British Columbia,https://www.jenomhomes.ca,,,,,,,
77,EcoNest Homes,EcoNest Architecture Inc.,"PO Box 1611, Invermere, BC, V0A 1K0, Canada",Canada,CAN,British Columbia,https://www.econesthomes.com,,5,55.74,223.06,timber,350000.0,3200.0
78,Katerra,Katerra Inc.,,Canada,CAN,British Columbia,https://www.katerra.com,,,,,CLT,,
79,Stack Modular,Stack Modular Structures Ltd.,"1100 Melville Street, Vancouver, British Columbia, V6E 4A6, Canada",Canada,CAN,British Columbia,https://www.stackmodular.com,,6,27.87,139.35,steel,150000.0,4500.0
80,Britco,Britco LP,"8705 256 Street, Langley, BC, V1M 3W3, Canada",Canada,CAN,British Columbia,https://www.britco.com,,,,,wood,,
81,Landmark Home Solutions,,,Canada,CAN,British Columbia,,,,,,,,
82,SRI Homes,SRI Homes Inc.,"9500 Glenlyon Parkway, Burnaby, BC, V5J 0C6, Canada",Canada,CAN,British Columbia,https://www.srihomes.com,,20,55.74,167.23,wood,100000.0,2000.0
83,Greenstone Building Products,Greenstone Building Products Inc.,"1825-B 32nd Avenue NE, Calgary, Alberta, T2E 7C8, Canada",Canada,CAN,British Columbia,https://www.greenstoneproductsonline.com/,,,,,composite,,
84,Blackfish Homes,,,Canada,CAN,British Columbia,https://www.blackfishhomes.ca,,,,,,,
85,Vancouver Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
86,Ma Modular,,,Canada,CAN,British Columbia,https://www.mamodular.com/,,,,,,,
87,Triple M Housing,Triple M Housing Ltd.,"Box 1790, 300 1st Street East, Lethbridge, Alberta, T1H 0G8, Canada",Canada,CAN,British Columbia,https://www.triplemhousing.com,,20,55.74,185.81,wood,120000.0,
88,Linwood Homes,Linwood Homes Ltd.,"9393 287th Street, Maple Ridge, British Columbia, V2W 1L1, Canada",Canada,CAN,British Columbia,https://www.linwoodhomes.com,,12,55.74,371.61,wood,75000.0,1500.0
89,Canadian Timberframes,Canadian Timberframes Ltd.,"1100 10th Avenue North, Golden, British Columbia, V0A 1H2, Canada",Canada,CAN,British Columbia,https://canadiantimberframes.com,,20,92.9,464.5,wood,150000.0,1200.0
90,Winton Homes & Cottages,Winton Homes Ltd.,"1140 5th Avenue, Prince George, BC, V2L 3L1, Canada",Canada,CAN,British Columbia,https://www.wintonhomes.ca,,19,59.92,232.26,wood,80000.0,
91,Tamlin Homes,Tamlin International Homes Ltd.,"20460 Langley Bypass, Langley, British Columbia, V3A 5E7, Canada",Canada,CAN,British Columbia,https://tamlinhomes.com,,15,55.74,278.71,wood,150000.0,2500.0
92,Kemp Construction Management Ltd.,Kemp Construction Management Ltd.,"1515 Broadway Street, Port Coquitlam, BC, V3C 2M7, Canada",Canada,CAN,British Columbia,https://kempconstruction.ca,,,,,wood,,
93,Econest Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
94,Irontown Homes,,,Canada,CAN,British Columbia,,,,,,,,
95,Method Homes,"Method Prefab, LLC","3445 Roanoke Road, Seattle, Washington, 98144, USA",Canada,CAN,British Columbia,https://www.methodhomes.net,,8,55.74,371.61,wood,200000.0,
96,Bauco Panels,,,Canada,CAN,British Columbia,,,,,,,,
97,Cascade Manufacturing,,,Canada,CAN,British Columbia,,,,,,,,
98,Factory Built Solutions,,,Canada,CAN,British Columbia,,,,,,,,
99,Urban Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
100,Summit Prefab Homes,Summit Prefabricated Homes Ltd.,"1234 Prefab Lane, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://summitprefabhomes.com,,8,50.0,200.0,wood,150000.0,2000.0
101,Maple Leaf Homes BC,,,Canada,CAN,British Columbia,,,,,,,,
102,Northwood Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
103,Timberland Homes,Timberland Homes Ltd.,"1234 Example Street, Vancouver, BC, V1A 2B3, Canada",Canada,CAN,British Columbia,https://www.timberlandhomes.ca,,10,46.45,232.26,wood,150000.0,2500.0
104,Coastal Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
105,Pinnacle Prefab,,,Canada,CAN,British Columbia,https://www.pinnacleprefab.com,,,,,,,
106,Rainforest Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
107,Harmony Homes,Harmony Homes (1980) Ltd.,"105-546 Leon Avenue, Kelowna, BC, V1Y 6J6, Canada",Canada,CAN,British Columbia,https://www.harmonyhomes.net,,12,92.9,278.7,wood,150000.0,1850.0
108,Pacific Prefab Homes,,,Canada,CAN,British Columbia,,,,,,,,
109,Forest City Homes,,,Canada,CAN,British Columbia,,,,,,,,
110,Sierra Modular Homes,Sierra Modular Homes Ltd.,"1234 Example Street, Vancouver, BC, V5K 1A1, Canada",Canada,CAN,British Columbia,https://www.sierramodularhomes.ca,,10,50.0,200.0,wood,150000.0,2500.0
111,Ridgewood Modular,,,Canada,CAN,British Columbia,,,,,,,,
112,Tyee Homes,,,Canada,CAN,British Columbia,,,,,,,,
113,Bayside Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
114,Modern Prefab,,,Canada,CAN,British Columbia,,,,,,,,
115,Shelter Modular,Shelter Modular Inc.,"1234 Modular Rd, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.sheltermodular.com,,8,46.45,185.81,wood,150000.0,2750.0
116,Pioneer Log Homes of British Columbia,Pioneer Log Homes of British Columbia Ltd.,"351 Hodgson Rd, Williams Lake, BC, V2G 3P7, Canada",Canada,CAN,British Columbia,https://www.pioneerloghomesofbc.com,,10,92.9,464.5,wood,300000.0,
117,Tamarack Grove Engineering,Tamarack Grove Engineering Ltd.,"2330 McCullough Road, Nanaimo, British Columbia, V9S 4M9, Canada",Canada,CAN,British Columbia,https://www.tamarackgrove.com,,,,,,,
118,Cedar Homes Ltd.,,,Canada,CAN,British Columbia,,,,,,,,
119,Pacific Smart Homes,Pacific Smart Homes Ltd.,"1234 Example Street, Vancouver, British Columbia, V6A 1A1, Canada",Canada,CAN,British Columbia,https://www.pacificsmarthomes.com,,5,55.0,200.0,wood,150000.0,2000.0
120,Mountain View Industries,,,Canada,CAN,British Columbia,,,,,,,,
121,Canadian Timberframes,Canadian Timberframes Ltd.,"13 Industrial Place, Parson, British Columbia, V0A 1L0, Canada",Canada,CAN,British Columbia,https://canadiantimberframes.com,,,,,wood,,
122,Collective Carpentry,Collective Carpentry Ltd.,"Unit 1, 820 25th Street NE, Salmon Arm, British Columbia, V1E 2S6, Canada",Canada,CAN,British Columbia,https://www.collectivecarpentry.com,,5,60.0,150.0,wood,150000.0,2500.0
123,Caledon Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
124,Zebra Group,Zebra Design & Interiors Group Inc.,"1161 Newport Avenue, Victoria, BC, V8S 5E6, Canada",Canada,CAN,British Columbia,https://www.zebragroup.ca/,,,,,wood,,
125,Lindal Cedar Homes,"Lindal Cedar Homes, Inc.","4300 S 104th Pl, Seattle, WA 98178, USA",Canada,CAN,British Columbia,https://lindal.com,,,,,wood,,
126,Alpine Homes,,,Canada,CAN,British Columbia,,,,,,,,
127,Viceroy Homes,Viceroy Homes Limited,"7895 Tranmere Drive, Mississauga, Ontario, L5S 1V9, Canada",Canada,CAN,British Columbia,https://www.viceroy.com,,12,92.9,278.7,wood,150000.0,2000.0
128,Island TimberFrame,Island Timber Frame Ltd.,"123 Timber Lane, Cowichan Valley, British Columbia, V0R 2G0, Canada",Canada,CAN,British Columbia,https://www.islandtimberframe.com,,5,74.32,185.81,wood,150000.0,2500.0
129,Bayside Modular,Bayside Modular Homes Ltd.,"1234 Modular Lane, Vancouver, BC, V5K 1A1, Canada",Canada,CAN,British Columbia,https://www.baysidemodular.com,,5,55.74,185.81,wood,150000.0,2500.0
130,Bowerman's Handcrafted Homes,,,Canada,CAN,British Columbia,,,,,,,,
131,R.C. Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
132,Kasita Prefab Homes,,,Canada,CAN,British Columbia,,,,,,,,
133,BC Passive House,BC Passive House Ltd.,"1343 Alberni Highway, Parksville, British Columbia, V9P 2B9, Canada",Canada,CAN,British Columbia,https://www.bcpassivehouse.com,,5,60.39,232.26,CLT,200000.0,2500.0
134,Merrick Architecture,Merrick Architecture - Borowski Sakumoto Fligg McIntyre Ltd.,"208 - 1619 Store Street, Victoria, BC, V8W 3K3, Canada",Canada,CAN,British Columbia,https://www.merrickarch.com,,,,,,,
135,Moduline Industries,Moduline Industries (Canada) Ltd.,"9500 - 287th Street, Maple Ridge, BC, V2W 1L1, Canada",Canada,CAN,British Columbia,https://www.moduline.ca,,12,45.5,223.0,wood,100000.0,
136,Mountainview Homes,,,Canada,CAN,British Columbia,,,,,,,,
137,Coast Modular,,,Canada,CAN,British Columbia,,,,,,,,
138,Shell Systems,Shell Systems Limited,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.shellsystems.com,,5,55.74,185.8,wood,150000.0,2200.0
139,Structurlam,Structurlam Mass Timber Corporation,"2176 Government Street, Penticton, BC, V2A 8B5, Canada",Canada,CAN,British Columbia,https://www.structurlam.com,,,,,cross-laminated timber,,
140,Vancouver Island Tiny Homes,,,Canada,CAN,British Columbia,https://www.vancouverislandtinyhomes.ca,,,,,,,
141,Pine Ridge Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
142,B.C. Passive House,B.C. Passive House Ltd.,"1585 Industrial Way, Pemberton, BC, V0N 2L0, Canada",Canada,CAN,British Columbia,https://bcpassivehouse.com,,6,70.0,250.0,cross-laminated timber,200000.0,2500.0
143,Cove Continuity Advisors,Cove Continuity Advisors Inc.,"1200 Park Place, 666 Burrard Street, Vancouver, BC, V6C 2X8, Canada",Canada,CAN,British Columbia,https://www.coveadvisors.com,,,,,,,
144,Blue Green Living Communities,,,Canada,CAN,British Columbia,,,,,,,,
145,Alair Homes,Alair Enterprises Canada Ltd.,"1285 West Broadway, Vancouver, BC, V6H 3X8, Canada",Canada,CAN,British Columbia,https://www.alairhomes.ca,,,,,wood,,
146,Linwood Custom Homes,Linwood Homes Ltd.,"9393 287 Street, Maple Ridge, British Columbia, V2W 1L1, Canada",Canada,CAN,British Columbia,https://www.linwoodhomes.com,,400,65.03,743.22,wood,75000.0,
147,Econo Ezy Box Homes,,,Canada,CAN,British Columbia,,,,,,,,
148,Miracle Dream Homes,,,Canada,CAN,British Columbia,,,,,,,,
149,Honomobo,Honomobo Corporation,"6757 203 Street, Langley, BC, V2Y 1W2, Canada",Canada,CAN,British Columbia,https://www.honomobo.com,,10,29.73,111.48,steel,110000.0,3000.0
150,Dvele,Dvele Inc.,,Canada,CAN,British Columbia,https://www.dvele.com,,16,46.45,371.61,steel,350000.0,
151,Boreal Prefab,Boreal Prefab Homes Ltd.,"1234 Main St, Vancouver, BC, V5K 1A1, Canada",Canada,CAN,British Columbia,https://borealprefab.com,,5,46.45,185.81,wood,150000.0,2500.0
152,Prepac Homes,,,Canada,CAN,British Columbia,,,,,,,,
153,Coastal Custom Homes,,,Canada,CAN,British Columbia,https://www.coastalcustomhomes.ca,,,,,,,
154,Hawkeye Construction,,,Canada,CAN,British Columbia,,,,,,,,
155,New Generation Homes,,,Canada,CAN,British Columbia,,,,,,,,
156,Locomotive Works,,,Canada,CAN,British Columbia,,,,,,,,
157,Bramasole Construction,Bramasole Construction Ltd.,,Canada,CAN,British Columbia,,,,,,,,
158,Form and Forest,,,Canada,CAN,British Columbia,,,,,,,,
159,Columbia Valley Modular Homes,,,Canada,CAN,British Columbia,https://www.columbiavalleymodularhomes.com,,,,,,,
160,Canadian Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
161,Zentner Steel Buildings,Zentner Steel Buildings Ltd.,,Canada,CAN,British Columbia,https://zentnersteelbuildings.com,,,,,steel,,
162,Kettle River Timberworks Ltd.,Kettle River Timberworks Ltd.,"1295 Stevens Road, West Kelowna, British Columbia, V1Z 2S9, Canada",Canada,CAN,British Columbia,https://www.kettlerivertimber.com,,5,92.9,185.8,wood,200000.0,2500.0
163,Purcell Timber Frame Homes,Purcell Timber Frame Homes Ltd.,"607 9th Ave N, Golden, BC, V0A 1H0, Canada",Canada,CAN,British Columbia,https://www.purcell.ca,,5,92.9,371.6,wood,200000.0,
164,Paradigm Building Solutions,Paradigm Building Solutions Ltd.,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.paradigmbuildingsolutions.ca,,5,37.16,185.81,wood,150000.0,2500.0
165,Hamill Creek Timber Homes,Hamill Creek Timber Homes Ltd.,"13500 Highway 31, Meadow Creek, British Columbia, V0G 1N0, Canada",Canada,CAN,British Columbia,https://www.hamillcreek.com,,8,92.9,278.7,timber,250000.0,
166,Timberhaven Homes Ltd.,,,Canada,CAN,British Columbia,,,,,,,,
167,Westform Metals Inc.,Westform Metals Inc.,"7920 Venture Place, Chilliwack, British Columbia, V2R 0K2, Canada",Canada,CAN,British Columbia,https://www.westform.com/,,,,,steel,,
168,Ridgewood Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
169,Clay Construction,,,Canada,CAN,British Columbia,,,,,,,,
170,Paradigm Shift Custom Homes,,,Canada,CAN,British Columbia,,,,,,,,
171,Formwerks Boutique Properties,,,Canada,CAN,British Columbia,https://www.formwerksboutique.ca/,,,,,,,
172,Horizon Pacific Contracting,Horizon Pacific Contracting Limited,"909 Van Isle Way, Victoria, BC, V9B 5R8, Canada",Canada,CAN,British Columbia,https://www.horizoncontracting.ca,,,,,,,
173,EcoCraft Homes,,,Canada,CAN,British Columbia,,,,,,,,
174,Naikoon Contracting Ltd.,Naikoon Contracting Ltd.,"1833 Coast Meridian Rd, Port Coquitlam, BC, V3C 6G5, Canada",Canada,CAN,British Columbia,https://naikooncontracting.com,,,,,wood,,
175,Kindred Construction,Kindred Construction Ltd.,"1340 East Pender Street, Vancouver, BC, V5L 1V8, Canada",Canada,CAN,British Columbia,https://kindredconstruction.com,,,,,wood,,
176,Averra Developments,,,Canada,CAN,British Columbia,https://www.averra.ca,,,,,,,
177,Build Prefab,,,Canada,CAN,British Columbia,https://buildprefab.com,,,,,,,
178,High Performance Homes,High Performance Homes Ltd.,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.highperformancehomes.ca,,5,92.9,185.8,wood,150000.0,2200.0
179,Prefabulous Living,Prefabulous Living Ltd.,"123 Prefab Lane, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.prefabulousliving.com,,5,46.45,185.81,wood,120000.0,2500.0
180,True North Log Homes,True North Log Homes Inc.,"230 Domtar Road, Huntsville, Ontario, P1H 2J2, Canada",Canada,CAN,British Columbia,https://www.truenorthloghomes.com,,12,92.9,418.1,wood,200000.0,
181,TruNorth Homes,TruNorth Homes Ltd.,"1234 Example Street, Vancouver, BC, V1A 2B3, Canada",Canada,CAN,British Columbia,https://www.trunorthhomes.com,,5,74.32,185.81,wood,150000.0,2000.0
182,Triple M Housing,Triple M Housing Ltd.,"9500 287 Rd, Fort St John, BC, V1J 4M7, Canada",Canada,CAN,British Columbia,https://www.triplemhousing.com,,25,37.16,185.8,wood,100000.0,1500.0
183,Alouette Homes,Les Industries Alouette Homes (1985) Inc.,"300 Rue de la Jacques-Cartier, Montmagny, QC G5V 3B3, Canada",Canada,CAN,British Columbia,https://www.alouettehomes.com,,20,65.0,200.0,wood,150000.0,2000.0
184,Linwood Homes,Linwood Homes Ltd.,"1555 McKenzie Road, Abbotsford, BC, V2S 8A3, Canada",Canada,CAN,British Columbia,https://www.linwoodhomes.com,,36,46.45,743.22,wood,250000.0,3000.0
185,Shelter Modular Inc.,,,Canada,CAN,British Columbia,,,,,,,,
186,Modpro Buildings,,,Canada,CAN,British Columbia,,,,,,,,
187,Kamloops Home Hardware Building Centre,Kamloops Home Hardware Building Centre,"1325 Joseph Way, Kamloops, BC, V2H 1N6, Canada",Canada,CAN,British Columbia,https://www.homehardware.ca/store/18349,,,,,,,
188,Island Precision Manufacturing,,,Canada,CAN,British Columbia,,,,,,,,
189,Cascade Manufactured Homes,,,Canada,CAN,British Columbia,,,,,,,,
190,Grandview Modular Homes,,,Canada,CAN,British Columbia,,,,,,,,
191,Grandeur Housing Ltd.,Grandeur Housing Ltd.,"401 Pembina Avenue E, Winkler, Manitoba, R6W 4A5, Canada",Canada,CAN,Manitoba,https://www.grandeurhousing.com,,15,74.32,232.26,wood,100000.0,1200.0
192,Warkentin Custom Homes,Warkentin Developments Ltd.,"260 Main Street, Steinbach, Manitoba, R5G 1Y8, Canada",Canada,CAN,Manitoba,https://warkentinhomes.com,,5,92.9,204.4,wood,250000.0,2200.0
193,Star Ready to Move Homes,Star Ready to Move Homes Ltd.,"Box 21, Group 582, RR#5, Winnipeg, Manitoba, R2C 2Z2, Canada",Canada,CAN,Manitoba,https://www.starreadymovehomes.com,,15,92.9,222.9,wood,150000.0,1500.0
194,Triple E Homes,Triple E Canada Ltd.,"301 Roblin Blvd, Winkler, Manitoba, R6W 4C4, Canada",Canada,CAN,Manitoba,https://www.tripleemodular.com,,12,55.74,167.23,wood,120000.0,1600.0
