id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
131,AbitaGreen,AbitaGreen S.r.l.,"Via Roma, 123, 20121 Milan, MI, Italy",Italy,ITA,,https://abitagreen.it,,5,45.0,150.0,wood,75000.0,1600.0
132,Edilportale,,,Italy,ITA,,https://www.edilportale.com,,,,,,,
133,Abitare In,Abitare In S.p.A.,"Viale Umbria 32, 20135 Milano, Italy",Italy,ITA,,https://www.abitareinspa.com,,,,,concrete,,
134,XLam Dolomiti,XLam Dolomiti S.r.l.,"Via Antonio Pacinotti, 1, 38057 Pergine Valsugana, Trentino, Italy",Italy,ITA,,https://www.xlamdolomiti.it,,5,50.0,200.0,CLT,70000.0,1400.0
135,Bioedilizia Italia,,,Italy,ITA,,,,,,,,,
136,Riko Group,Riko Hiše d.o.o.,"Via Guglielmo Marconi 2, 36040 Torri di Quartesolo, Vicenza, Italy",Italy,ITA,,https://www.riko-hise.si/en,,10,50.0,300.0,wood,80000.0,1600.0
137,System House,System House S.r.l.,"Via Roma 123, 00100 Rome, Italy",Italy,ITA,,https://www.systemhouse.it,,5,50.0,200.0,wood,50000.0,1500.0
138,Ediltecno,,,Italy,ITA,,,,,,,,,
139,Legnotech,,,Italy,ITA,,https://www.legnotech.com,,,,,,,
140,Promolegno,Promolegno S.r.l.,"Via Roma 123, 00100 Rome, Italy",Italy,ITA,,https://www.promolegno.it,,5,50.0,150.0,wood,50000.0,1000.0
141,Tecno Prefabbricati,Tecno Prefabbricati S.r.l.,"Via delle Industrie, 25, 31040 Gorgo al Monticano, TV, Italy",Italy,ITA,,https://www.tecnoprefabbricati.com,,5,60.0,200.0,concrete,50000.0,1000.0
142,Leonardo Case Mobili,,,Italy,ITA,,,,,,,,,
143,Prefabbricati Sili,,,Italy,ITA,,,,,,,,,
144,Technowood,Technowood S.r.l.,"Via Cesare Battisti 33, 31044 Montebelluna, Treviso, Italy",Italy,ITA,,https://www.technowoodhomes.com,,5,70.0,200.0,wood,85000.0,1200.0
145,Prefabbricati Cenedese,Prefabbricati Cenedese S.r.l.,"Via Roma, 123, 31040 Gorgo al Monticano, TV, Italy",Italy,ITA,,https://www.prefabbricaticenedese.com,,5,50.0,200.0,concrete,50000.0,1500.0
146,Casa Attiva,Casa Attiva S.r.l.,"Via Roma 123, Milan, MI, 20121, Italy",Italy,ITA,,https://www.casattiva.it,,5,50.0,200.0,wood,70000.0,1500.0
147,Hybel,Hybel A/S,"Industrihegnet 5, 8660 Skanderborg, Denmark",Denmark,DNK,,https://www.hybelhuse.dk,,17,110.0,210.0,wood,1500000.0,14500.0
148,Lind & Risør,Lind & Risør A/S,"Gammel Køge Landevej 464, 2650 Hvidovre, Denmark",Denmark,DNK,,https://www.lr-hus.dk,,15,120.0,240.0,concrete,2000000.0,20000.0
149,ABC Huse,ABC Huse A/S,"Industrivej 13, 8766 Nørre Snede, Denmark",Denmark,DNK,,https://www.abchuse.dk,,12,90.0,200.0,wood,1200000.0,16000.0
150,Eurodan-huse,Eurodan-huse A/S,"Stadionvej 5, 4930 Maribo, Denmark",Denmark,DNK,,https://www.eurodan-huse.dk,,10,120.0,250.0,wood,1500000.0,12000.0
151,KFS Boligbyg,KFS Boligbyg A/S,"Højgårdsvej 1, 7400 Herning, Denmark",Denmark,DNK,,https://www.kfs-boligbyg.dk,,15,120.0,240.0,wood,1800000.0,15000.0
152,Kalmar-huse,Kalmar-huse A/S,"Rugvænget 34, 4100 Ringsted, Denmark",Denmark,DNK,,https://www.kalmar-huse.dk,,12,80.0,200.0,wood,800000.0,15000.0
153,M2 Huse,M2 Huse A/S,"Hovedgaden 451, 2640 Hedehusene, Denmark",Denmark,DNK,,https://www.m2huse.dk,,12,85.0,215.0,timber,1500000.0,13000.0
154,Fisker Huse,Fisker Huse A/S,"Hobrovej 961, 9530 Støvring, Denmark",Denmark,DNK,,https://www.fiskerhuse.dk,,5,100.0,200.0,wood,1200000.0,15000.0
155,Modulia,Modulia ApS,"Gammel Køge Landevej 22, 2500 Valby, Denmark",Denmark,DNK,,https://www.modulia.dk,,7,45.0,150.0,wood,750000.0,15000.0
156,Bauhaus Danmark,,"Tilst Søndervej 85, 8381 Tilst, Denmark",Denmark,DNK,,https://www.bauhaus.dk,,,,,,,
157,Scandibyg,Scandibyg A/S,"Nørre Allé 5, 9530 Støvring, Denmark",Denmark,DNK,,https://www.scandibyg.dk,,,,,wood,,
158,Ideahouse,,,Denmark,DNK,,,,,,,,,
159,ABC Pavilloner,ABC Pavilloner A/S,"Industrivej 12, 8800 Viborg, Denmark",Denmark,DNK,,https://www.abc-pavilloner.dk,,5,25.0,150.0,wood,150000.0,12000.0
160,Fjordbak Byg,Fjordbak Byg A/S,,Denmark,DNK,,,,,,,,,
161,BM Byggeindustri,BM Byggeindustri A/S,"Industrivej 10, 7860 Spøttrup, Denmark",Denmark,DNK,,https://www.bm-byggeindustri.dk,,5,60.0,200.0,wood,750000.0,15000.0
162,Modus House,Modus House ApS,"Høffdingsvej 34, 2500 Valby, Copenhagen, Denmark",Denmark,DNK,,https://www.modushouse.dk,,5,50.0,150.0,wood,750000.0,15000.0
163,Boform,,,Denmark,DNK,,https://www.boform.dk,,,,,,,
164,Nordic Homes Denmark,,,Denmark,DNK,,,,,,,,,
165,Trelleborg House,,,Denmark,DNK,,,,,,,,,
166,Flex Modul A/S,,,Denmark,DNK,,,,,,,,,
167,JYTAS,JYTAS A/S,"Industrivej 10, 8800 Viborg, Denmark",Denmark,DNK,,https://www.jytas.dk,,5,45.0,200.0,wood,750000.0,15000.0
168,Kuben Huse,,,Denmark,DNK,,,,,,,,,
169,Nyt Hjem,,,Denmark,DNK,,,,,,,,,
170,Jakon,Jakon A/S,"Bygaden 30, 4000 Roskilde, Denmark",Denmark,DNK,,https://www.jakon.dk,,,,,,,
171,Vinderup Træindustri,Vinderup Træindustri A/S,"Skivevej 2, 7830 Vinderup, Denmark",Denmark,DNK,,https://www.vti.dk,,,,,wood,,
172,Logik & Co,Logik & Co ApS,"Vesterbrogade 124, 1620 København V, Denmark",Denmark,DNK,,https://logik.dk,,,,,wood,,
173,M2 Boliger,M2 Boliger ApS,"Strandvejen 100, 2900 Hellerup, Denmark",Denmark,DNK,,https://www.m2boliger.dk,,6,70.0,200.0,wood,1500000.0,20000.0
174,Kuben Byg,Kuben Byg A/S,"Nyropsgade 37, 1602 København V, Denmark",Denmark,DNK,,https://www.kubenbyg.dk,,5,50.0,150.0,wood,500000.0,15000.0
175,Vesti Olsen,,,Denmark,DNK,,,,,,,,,
176,Scandi Byg,Scandi Byg A/S,"Hæsumvej 55, 9530 Støvring, Denmark",Denmark,DNK,,https://www.scandibyg.dk,,,,,wood,,
177,ABC Pavilloner,ABC Pavilloner A/S,"Industrivej 12, 6780 Skærbæk, Denmark",Denmark,DNK,,https://www.abcpavilloner.dk,,,,,wood,,
178,Cramo Adapteo,Adapteo A/S,"Sletvej 2, 8310 Tranbjerg J, Denmark",Denmark,DNK,,https://www.adapteo.dk,,5,20.0,150.0,wood,,
179,Lind & Risør,Lind & Risør A/S,"Hammerholmen 44-48, 2650 Hvidovre, Denmark",Denmark,DNK,,https://www.lindogrisor.dk,,20,100.0,300.0,wood,2000000.0,20000.0
180,Menzer & Kristensen,Menzer & Kristensen A/S,"Niels Bohrs Vej 3, 7100 Vejle, Denmark",Denmark,DNK,,https://www.menzer-kristensen.dk,,12,80.0,200.0,wood,1500000.0,18000.0
181,Plushusene,Plushusene A/S,"Plushusene A/S, Skovbrynet 2, 6000 Kolding, Denmark",Denmark,DNK,,https://plushusene.dk,,5,75.0,150.0,wood,1500000.0,20000.0
182,Norlund A/S,,,Denmark,DNK,,,,,,,,,
183,Flexmodul,Flexmodul ApS,"Fabriksvej 6, 7600 Struer, Denmark",Denmark,DNK,,https://www.flexmodul.dk,,5,50.0,150.0,wood,500000.0,15000.0
184,Meldgaard Miljø,Meldgaard Miljø A/S,"Nørreskov Bakke 98, 6400 Sønderborg, Denmark",Denmark,DNK,,https://www.meldgaard.com,,,,,,,
185,PlusHus,,,Denmark,DNK,,,,,,,,,
186,Idebyg,Idebyg ApS,"Navervej 15, 8382 Hinnerup, Denmark",Denmark,DNK,,https://idebyg.dk,,5,85.0,210.0,wood,800000.0,14000.0
187,Modulbyg,,,Denmark,DNK,,https://www.modulbyg.dk,,,,,,,
188,PreFab Byg,,,Denmark,DNK,,,,,,,,,
189,Næsbjerg Byg,Næsbjerg Byg ApS,"Industrivej 14, 6800 Varde, Denmark",Denmark,DNK,,https://www.naesbjergbyg.dk,,5,80.0,200.0,wood,1200000.0,15000.0
190,Lindholm Group,,,Denmark,DNK,,,,,,,,,
191,Meldgaard,,,Denmark,DNK,,,,,,,,,
192,Hjem AS,,,Denmark,DNK,,,,,,,,,
193,Arkitektgruppen,,,Denmark,DNK,,,,,,,,,
194,Trelleborg Byg,,,Denmark,DNK,,,,,,,,,
195,Jukkatalo,Jukkatalo Oy,"Koskentie 8, 88610 Vuokatti, Finland",Finland,FIN,,https://www.jukkatalo.fi,,36,83.0,232.0,wood,100000.0,1500.0
196,Design-Talo,Pohjolan Design-Talo Oy,"Pajatie 1, 85500 Nivala, Finland",Finland,FIN,,https://www.designtalo.fi,,25,80.0,300.0,wood,150000.0,1800.0
197,Muurametalot,Muurametalot Oy,"Kytötie 34, 40950 Muurame, Finland",Finland,FIN,,https://www.muurametalot.fi,,15,60.0,200.0,wood,100000.0,2000.0
