id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
67,Constructores Modulares O'Higgins,,,Chile,CHL,Libertador General Bernardo O'Higgins,,,,,,,,
68,Casas Industrializadas Pichilemu,,,Chile,CHL,Libertador General Bernardo O'Higgins,,,,,,,,
69,EcoModular Homes Rancagua,,,Chile,CHL,Libertador General Bernardo O'Higgins,,,,,,,,
70,Prefabricated Housing San Vicente,,,Chile,CHL,Libertador General Bernardo O'Higgins,,,,,,,,
71,Innovative Modular Solutions,,,Chile,CHL,Libertador General Bernardo O'Higgins,,,,,,,,
72,Premoldeadas Rancagua,,,Chile,CHL,Libertador General Bernardo O'Higgins,http://www.premoldeadasrancagua.cl,,,,,,,
73,SmartKit Homes O'Higgins,,,Chile,CHL,Libertador General Bernardo O'Higgins,,,,,,,,
74,Casas Prefab Santa Cruz,,,Chile,CHL,Libertador General Bernardo O'Higgins,,,,,,,,
75,Advanced Modular Systems,,,Chile,CHL,Libertador General Bernardo O'Higgins,,,,,,,,
76,Casas Prefabricadas del Maule,,,Chile,CHL,Maule,,,,,,,,
77,Modular Home Chile,,,Chile,CHL,Maule,,,,,,,,
78,Constructora Prefab Maule,,,Chile,CHL,Maule,,,,,,,,
79,Casas Modulares Talca,,,Chile,CHL,Maule,,,,,,,,
80,InnovaCasa Maule,,,Chile,CHL,Maule,,,,,,,,
81,Prefabricados Maule Ltda.,,,Chile,CHL,Maule,,,,,,,,
82,Casas Económicas Maule,,,Chile,CHL,Maule,,,,,,,,
83,Panel Home Maule,,,Chile,CHL,Maule,,,,,,,,
84,Kit Casas Maule,,,Chile,CHL,Maule,,,,,,,,
85,Maule Factory-Built Homes,,,Chile,CHL,Maule,,,,,,,,
86,Construcción Modular del Maule,,,Chile,CHL,Maule,,,,,,,,
87,Casas Industrializadas Maule,,,Chile,CHL,Maule,,,,,,,,
88,Casas Premoldeadas del Maule,,,Chile,CHL,Maule,,,,,,,,
89,Constructores Modulares Maule,,,Chile,CHL,Maule,,,,,,,,
90,Viviendas Prefabricadas Maule,,,Chile,CHL,Maule,,,,,,,,
91,Casas Ñuble,,,Chile,CHL,Ñuble,,,,,,,,
92,Prefabricados Chillán,,,Chile,CHL,Ñuble,,,,,,,,
93,Modular Homes Ñuble,,,Chile,CHL,Ñuble,,,,,,,,
94,Innovación Prefabricada,,,Chile,CHL,Ñuble,,,,,,,,
95,Casas Prefabricadas Quillón,,,Chile,CHL,Ñuble,,,,,,,,
96,Ñuble Modular Solutions,,,Chile,CHL,Ñuble,,,,,,,,
97,Fábrica de Casas Chillán,,,Chile,CHL,Ñuble,,,,,,,,
98,Constructora Modular Ñuble,,,Chile,CHL,Ñuble,,,,,,,,
99,Casas Panelizadas Ñuble,,,Chile,CHL,Ñuble,,,,,,,,
100,Factory-Built Homes Chillán,,,Chile,CHL,Ñuble,,,,,,,,
101,Modulares y Prefabricados Ñuble,,,Chile,CHL,Ñuble,,,,,,,,
102,Constructores Premoldeados,,,Chile,CHL,Ñuble,,,,,,,,
103,Casas Industrializadas Ñuble,,,Chile,CHL,Ñuble,,,,,,,,
104,Soluciones Prefabricadas Ñuble,,,Chile,CHL,Ñuble,,,,,,,,
105,Kit Homes Ñuble,,,Chile,CHL,Ñuble,,,,,,,,
106,Casas Prefabricadas Biobío,,,Chile,CHL,Biobío,,,,,,,,
107,Modulares Concepción,,,Chile,CHL,Biobío,,,,,,,,
108,Prefabricados del Sur,,,Chile,CHL,Biobío,,,,,,,,
109,Casas Industrializadas Biobío,,,Chile,CHL,Biobío,,,,,,,,
110,Constructora Modular Sur,,,Chile,CHL,Biobío,,,,,,,,
111,Panelizados Biobío,,,Chile,CHL,Biobío,,,,,,,,
112,Casa Modular Chile,Casa Modular Chile SpA,"Calle San Martin 123, Concepción, Biobío, 4030000, Chile",Chile,CHL,Biobío,https://www.casamodularchile.cl,,8,35.0,120.0,wood,15000000.0,350000.0
113,Prefabricados y Modulares,,,Chile,CHL,Biobío,,,,,,,,
114,Biobío Kit Homes,,,Chile,CHL,Biobío,,,,,,,,
115,Constructora Premoldeados Biobío,,,Chile,CHL,Biobío,,,,,,,,
116,Casas Prefab Concepción,,,Chile,CHL,Biobío,,,,,,,,
117,Fabricantes de Casas Prefabricadas,,,Chile,CHL,Biobío,,,,,,,,
118,Prefabricados y Construcciones Biobío,,,Chile,CHL,Biobío,,,,,,,,
119,Modular Homes Biobío,,,Chile,CHL,Biobío,,,,,,,,
120,Casas Panelizadas del Sur,,,Chile,CHL,Biobío,,,,,,,,
121,Casas Prefabricadas Temuco,,,Chile,CHL,La Araucanía,,,,,,,,
122,Constructora Prefab Araucanía,,,Chile,CHL,La Araucanía,,,,,,,,
123,Modular Homes Villarrica,,,Chile,CHL,La Araucanía,,,,,,,,
124,Prefabricados Imperial,,,Chile,CHL,La Araucanía,,,,,,,,
125,Panelizados Pucon,,,Chile,CHL,La Araucanía,,,,,,,,
126,Casas Modular Araucanía,,,Chile,CHL,La Araucanía,,,,,,,,
127,Viviendas Prefabricadas Lautaro,,,Chile,CHL,La Araucanía,,,,,,,,
128,Constructoras Prefab Angol,,,Chile,CHL,La Araucanía,,,,,,,,
129,Kit Homes Temuco,,,Chile,CHL,La Araucanía,,,,,,,,
130,Casas Premoldeadas Victoria,,,Chile,CHL,La Araucanía,,,,,,,,
131,Prefabricados Pucón,Prefabricados Pucón Ltda.,"Avenida O'Higgins 1234, Pucón, La Araucanía, 4920000, Chile",Chile,CHL,La Araucanía,https://www.prefabricadospucon.cl,,8,45.0,150.0,wood,12000000.0,250000.0
132,Casas de Panel Loncoche,,,Chile,CHL,La Araucanía,,,,,,,,
133,Constructores Modular Gorbea,,,Chile,CHL,La Araucanía,,,,,,,,
134,Casas Industrializadas Carahue,,,Chile,CHL,La Araucanía,,,,,,,,
135,Viviendas Prefab Freire,,,Chile,CHL,La Araucanía,,,,,,,,
136,Casas Valdivia,Casas Valdivia SPA,,Chile,CHL,Los Ríos,,,,,,,,
137,Modular Sur,,,Chile,CHL,Los Ríos,,,,,,,,
138,PrefaSur,,,Chile,CHL,Los Ríos,,,,,,,,
139,Casas Río Bueno,,,Chile,CHL,Los Ríos,,,,,,,,
140,Constructora Los Lagos,Constructora Los Lagos S.A.,,Chile,CHL,Los Ríos,https://www.constructoraloslagos.cl,,,,,wood,,
141,Panel Home Valdivia,,,Chile,CHL,Los Ríos,,,,,,,,
142,SurModular,SurModular SpA,"Calle Uno 1234, Valdivia, Los Ríos, 5090000, Chile",Chile,CHL,Los Ríos,https://www.surmodular.cl,,5,45.0,120.0,wood,15000000.0,350000.0
143,Industrial Home Valdivia,,,Chile,CHL,Los Ríos,,,,,,,,
144,Prefabricados Panguipulli,,,Chile,CHL,Los Ríos,,,,,,,,
145,Kit Homes Osorno,,,Chile,CHL,Los Ríos,,,,,,,,
146,Premoldeados Austral,Premoldeados Austral S.A.,,Chile,CHL,Los Ríos,http://www.premoldeadosaustral.cl,,,,,concrete,,
147,Casas Prefabricadas Valdivia,,,Chile,CHL,Los Ríos,,,,,,,,
148,Modular Ríos,,,Chile,CHL,Los Ríos,,,,,,,,
149,HomeKit Valdivia,,,Chile,CHL,Los Ríos,,,,,,,,
150,Casas al Sur,,,Chile,CHL,Los Ríos,,,,,,,,
151,Casas Prefabricadas Los Lagos,,,Chile,CHL,Los Lagos,,,,,,,,
152,Prefabricados Sur,,,Chile,CHL,Los Lagos,,,,,,,,
153,Modular Homes Chile,,,Chile,CHL,Los Lagos,https://www.modularhomeschile.cl,,,,,,,
154,Constructora Prefabricadas Llanquihue,,,Chile,CHL,Los Lagos,,,,,,,,
155,Casas Premoldeadas Osorno,,,Chile,CHL,Los Lagos,,,,,,,,
156,Viviendas Industrializadas Patagonia,,,Chile,CHL,Los Lagos,,,,,,,,
157,Casas Kit Puerto Montt,,,Chile,CHL,Los Lagos,,,,,,,,
158,Paneles Prefabricados Los Lagos,,,Chile,CHL,Los Lagos,,,,,,,,
159,Constructora Modular Valdivia,,,Chile,CHL,Los Lagos,,,,,,,,
160,Ingeprefab,,,Chile,CHL,Los Lagos,,,,,,,,
161,Casas Prefabricadas Austral,,,Chile,CHL,Los Lagos,,,,,,,,
162,Modulares y Prefabricados Sur,,,Chile,CHL,Los Lagos,,,,,,,,
163,Casas Prefabricadas Puerto Varas,,,Chile,CHL,Los Lagos,https://www.casasprefabricadaspuertovaras.cl,,,,,,,
164,Sur Modular,,,Chile,CHL,Los Lagos,,,,,,,,
165,Constructora Industrializada Chiloé,,,Chile,CHL,Los Lagos,,,,,,,,
